Seed,Train MSE,Train RMSE,Train MAE,Train R2,Test MSE,Test RMSE,Test MAE,Test R2
70,12.308025982209443,3.508279632841351,2.8677630010640844,0.9558378453711346,10.200002466595754,3.193744270694783,2.674636162651907,0.7974467752931786
71,25.271114201584062,5.027038313120765,4.074491565632369,0.9093252764799794,287.1661950211507,16.945978727153847,16.450171689633972,-4.70259066297413
72,16.820651370885784,4.1012987419701314,3.191042846103883,0.9396461944528699,58.57878923293337,7.653678150597487,7.025518798828123,-0.16326664600424645
73,11.771016842090125,3.4308915520736187,2.7244843393001914,0.957764675938225,31.790831103218963,5.638335845195723,4.847571591977716,0.36869276481498314
74,228.37306696116713,15.112017302834428,11.093116385981718,0.1805796712823622,41.6890940566702,6.456709228133957,5.9246492739076935,0.1721315299737569
75,40.02239970557041,6.32632592470309,4.740364161077536,0.8563965166330944,22.95602499435101,4.79124461850478,3.981839893482346,0.5441357093506602
76,13.901555374211632,3.7284789625545205,2.9790107727050787,0.9501201379567236,33.767992081532775,5.811023324814036,4.888138721607347,0.32942999667022055
77,13.99913508363771,3.7415418056782035,2.958432467478626,0.9497700143688678,46.690099597427334,6.8330154103022,6.231888947663481,0.07282078937595426
78,17.656722643305635,4.201990319277953,3.1859557241763703,0.9366463056919323,6.137957750673017,2.4774902120236555,2.0724827519169544,0.8781114867781021
79,12.686613715091735,3.5618273000093272,3.0165501288647913,0.9544794431363404,60.99313741628669,7.809810331646133,6.860167439778649,-0.21121114520459683
80,21.10452694044068,4.593966362571746,3.4851600071169293,0.9242753156793801,65.50619136920815,8.09358952314782,7.644174533420136,-0.30083206779102056
81,67.09817334153304,8.191347468001405,6.068344346532281,0.7592465346834388,87.7531971546493,9.367667647533686,8.675672630027485,-0.7426165454585403
82,227.68015901123252,15.08907416017406,11.59010490561431,0.18306587890597403,305.0596726607582,17.465957536326435,16.817017618815104,-5.057922106176373
83,9.132976325686958,3.0220814558325455,2.4016116736070163,0.9672301705163974,87.47775237092365,9.352954205539747,8.777638640227138,-0.7371467203918289
84,10.412390301071662,3.226823562122922,2.523696669092718,0.9626395336509129,19.10268865198377,4.370662266977829,3.6984960485387695,0.6206558577116603
85,14.065122269255612,3.7503496196028996,2.9311932545787887,0.949533247213924,29.500805323420927,5.431464381124203,4.5386557119864035,0.41416845051985685
86,8.789551989622439,2.9647178600370117,2.254173725056198,0.9684624037481535,15.61998802469523,3.952213054061639,3.2694059018735495,0.6898158647857763
87,14.486330365590195,3.806091218768961,2.9452496942484148,0.9480219197997517,53.67586064035483,7.3263811421707254,6.770499222366896,-0.06590353259457804
88,8.432445399787559,2.9038673178689756,2.331300210053066,0.9697437299707395,4.882576981457625,2.2096553988026333,1.8626759847005177,0.903041032027945
89,11.44992805653366,3.3837742325003983,2.6540910252984964,0.9589167674773422,25.2958205297382,5.029495057134285,4.511278618706593,0.4976716881507247
90,48.048400286875214,6.931695340021459,5.205041388745578,0.8275986022286823,24.660325057388913,4.965916336124574,4.239050179940681,0.5102914554137707
91,263.4301801930131,16.230532344720338,13.917000536648732,0.054792022018032016,1938.7552890389245,44.0312989706064,43.33718996401188,-37.500102034122705
92,262.93557888729964,16.215288430592274,11.942901985600312,0.056566689976495055,34.318165212619526,5.858170807736791,5.192191908094615,0.318504573640802
93,9.556182519914122,3.0913075744600573,2.311193890841502,0.9657116737715604,47.46285835897236,6.889329311258996,6.274717994972509,0.05747522651123915
94,14.627011982151615,3.8245276809237,3.194377654453493,0.9475171432163252,86.06980371565768,9.277381296231049,8.927213428638602,-0.7091874584916762
95,12.178313193226494,3.4897440011018706,2.7970246656885682,0.9563032649479771,43.34882990833443,6.58398283019742,6.323284686053244,0.13917223903073095
96,18.62517684523434,4.315689614098115,3.3939824806069425,0.933171416682243,10.476943977894583,3.236810772642507,2.6934733072916646,0.7919472279791003
97,25.62474490962358,5.06208898673498,3.78003112505067,0.9080564219916537,22.830806316961365,4.778159302174988,3.7957437020761002,0.5466223211903984
98,13.282147399974583,3.644468054459331,2.788621089143572,0.9523426219501884,6.107949445651904,2.4714266013078166,2.002013708043978,0.878707396334979
99,19.794534655947103,4.449104927504757,3.5269246947090567,0.9289756698965429,3.4328721113226974,1.8528011526666042,1.4316223144531226,0.9318294952935834
100,127.8257943567492,11.306007003215115,8.140266360876694,0.5413511066600019,114.2085812379485,10.686841499617579,10.064165920681422,-1.2679716494870794
101,7.065678204140557,2.658134346518354,2.0543871753620655,0.974647796985472,19.010651445273215,4.360120576919085,3.774921445493342,0.6224835467806858
102,31.20870783602735,5.586475439490211,4.06736104713296,0.8880207286518653,70.09851615288704,8.372485661551595,7.839415260597509,-0.3920271627806069
103,132.89034073886012,11.52780728234386,8.318901868136424,0.5231791202850029,27.6095034588611,5.254474613018993,4.628598813657404,0.4517262151199348
104,265.5018852786501,16.294228588020058,12.086516153587482,0.04735858301899576,40.42697104084888,6.358220744897812,5.7773437499999964,0.1971949637982614
105,13.142892232709873,3.6253127082652985,2.8395822776938386,0.952842280322579,13.263325653633908,3.6418849039520604,3.2908138699001706,0.7366148302141651
106,43.756390397563386,6.614861328672234,4.557417038251767,0.8429986675742044,814.265847167685,28.535343824241632,27.96587241843895,-15.169816983141619
107,9.80394664575563,3.1311254599194247,2.4808979970104286,0.9648226768152074,5.993419566719472,2.448146148970578,2.0236341688368045,0.8809817483637181
108,15.822429449804067,3.9777417525279426,3.1476952750727802,0.9432278923544224,113.60189083852394,10.658418777591915,10.332286806459782,-1.2559238978120617
109,24.937960691169792,4.993792215458087,3.9426459978211597,0.9105206571903656,274.8664641440778,16.57909720533895,16.030544252748843,-4.458340707120083
110,17.42261502913037,4.174040611820921,3.3150362410635315,0.9374863020221275,75.97498333989292,8.716362965130177,7.796423904984083,-0.5087229559934028
111,14.627849287442368,3.8246371445461813,3.029172386313385,0.9475141388998105,15.017599099581277,3.8752547141550937,3.4118173104745333,0.7017781971194301
112,42.41879798819169,6.512971517532661,4.869314344873967,0.8477980531863613,46.14978952146374,6.7933636382475315,6.302572066695599,0.08355035033306446
113,9.580085270087752,3.0951712828352087,2.464337805981906,0.9656259088446136,51.731489703931906,7.192460615389694,6.642602539062502,-0.027291914167182796
114,19.85606151550075,4.4560140838535,3.4089342945026897,0.9287549067384732,40.970933909714184,6.400854154697964,5.84522772894965,0.18639286511541542
115,13.498610519579866,3.674045524973781,2.9276032501796507,0.951565935439023,80.41501382918058,8.967441877658343,8.175240297670715,-0.5968937673581156
116,23.91953045611292,4.89075970132585,4.0008590122438825,0.9141748640944055,43.867879792180354,6.6232831580855995,5.778709016022856,0.12886486625302784
117,19.44680266110947,4.40985290696974,3.6322472050504855,0.9302233593430569,138.2835360096492,11.759402026023652,11.371000614872687,-1.7460558205104588
118,12.665810142282378,3.558905750688318,2.8212422784769298,0.9545540879738283,25.81192657843367,5.080543925450667,4.4417234067563625,0.4874227745062114
119,58.916176087125194,7.675687336462135,5.86963757209058,0.7886041772854613,78.5194497239603,8.86112011677758,8.237903058087381,-0.5592513625245596
120,14.795889333742716,3.8465425168250404,2.9303017670253544,0.9469111981423499,46.01476476972539,6.783418369061825,6.267408469871236,0.0862316927120893
121,6.027654222805422,2.4551281479396185,1.9611582774036345,0.9783723077752976,14.906833647077676,3.8609368872176186,3.327786367910877,0.7039777945866064
122,12.061498998448254,3.472966887035961,2.7457543858941995,0.9567224033654699,46.89042970073169,6.847658702120871,5.852980550130211,0.06884260323697677
123,166.49928637691963,12.903460248201629,9.177601134102298,0.40258760899582413,26.839768342680646,5.180711181168146,4.7409916630497655,0.46701173396789897
124,16.48531930328964,4.0602117313373745,3.2450759455842793,0.940849391995888,58.30266707863627,7.635618316720413,7.05834972240307,-0.15778336960808526
125,16.776073051616944,4.095860477557426,3.2157470703124993,0.9398061449300212,52.563940505980014,7.250099344559357,6.669946063006363,-0.04382285079360293
126,20.99266929696376,4.58177577986568,3.6034297151385606,0.9246766696052484,54.69861119909007,7.395850944894041,6.525101951316554,-0.08621347118733458
127,10.683423459586392,3.268550666516643,2.6709384990188307,0.9616670455952996,27.552624526287065,5.249059394433165,4.896187224211519,0.4528557257498079
128,11.533860029783582,3.3961537111537785,2.5579464030715653,0.9586156130285032,10.474854013772177,3.236487913429027,2.790816017433446,0.7919887308095066
129,25.015030923138223,5.001502866453064,3.903934262833505,0.9102441232029989,34.57131968026425,5.879738062215378,4.878031864872683,0.31347739311429657
130,22.276273113412998,4.719774688839817,3.519037484222988,0.9200709992641093,63.7874946078423,7.986707369613732,7.458917010271988,-0.266701921994692
131,10.972197270523143,3.3124307193544658,2.6338614697726257,0.9606309026988036,17.886291964797074,4.2292188362388,3.6452987105758092,0.6448112510382062
